card_id,t_amount,t_no_over500,c_balance_limit,c_amount_last_month,time_no_3hour,time_amount_3hour,m_history,m_type,t_time,e_time_lag,time_reject,e_reject,limit,gender,edu_level,mar_stat,imp_lev,occupation,eco_cat,annual_salary,own_hou_flag,vendors_in_30_minutes,merchant_country,is_fraud
4392268302892402,170.89,5,0.089,692.96,0,0,1,5211,10,1440,0,0,21356.62,2,5,M,1,Asset Management,1,170853,0,1,USA,0
4392268302892403,147.19,10,0.113,720.66,1,101.32,1,5542,17,1440,0,0,32411.62,1,1,D,5,Customer Service,1,259293,1,1,China,0
4392268302892404,137.32,10,0.102,720.39,0,0,0,5542,17,120,0,0,36235.62,2,5,D,1,Asset Management,2,289885,0,1,USA,0
4392268302892441,195.94,11,0.119,539.51,0,0,1,5211,7,1440,0,0,32215.74,2,3,M,1,Media Relations,5,257726,1,1,China,0
4392268302892442,282.42,12,0.099,707.72,0,0,1,4511,19,120,0,0,34007.74,2,7,C,1,Human Resources,4,272062,0,1,USA,0
4392268302892443,128.11,9,0.101,476.79,0,0,1,5542,6,1440,0,0,46322.25,1,4,S,2,Media Relations,1,370578,1,3,China,0
4392268302892444,102.59,6,0.1,455.14,0,0,1,5912,14,1440,0,0,24287.87,2,4,D,3,Finances,1,194303,0,1,Malaysia,0
4392268302892445,139.95,7,0.102,651.45,0,0,1,5065,18,1440,0,0,26563.24,2,4,M,4,Customer Relations,3,212506,1,1,China,0
4392268302892446,172.5,13,0.091,664.25,0,0,1,5311,14,1440,0,0,11520.24,2,4,S,3,Research and Development,5,92162,1,1,USA,0
4392268302892447,189.04,5,0.089,495.99,0,0,1,5542,18,1440,1,0,5762.87,1,2,M,1,Public Relations,2,46103,1,2,USA,0
4392268302892448,174.52,9,0.115,475.21,0,0,1,6211,6,120,0,0,48196.37,2,7,S,5,Payroll,4,385571,0,1,China,0
4392268302892449,129.37,10,0.105,750.79,0,0,1,5311,18,1440,0,0,32503.37,1,5,S,2,Customer Service,1,260027,1,1,China,0
4392268302892450,239.08,6,0.099,487.23,0,0,1,5311,12,1440,0,0,30273.75,2,1,S,2,Human Resources,5,242190,0,1,USA,0
4392268302892451,139.66,9,0.113,523.28,0,0,1,5065,11,1440,0,0,40597.5,1,5,D,3,Quality Assurance,5,324780,0,4,China,0
4392268302892452,328.69,10,0.111,384.66,0,0,1,5912,13,1440,0,0,11172.49,2,5,D,3,Payroll,1,89380,1,1,Malaysia,0
4392268302892453,72.35,8,0.104,704.49,0,0,1,5812,9,120,0,0,46338.12,2,2,S,1,Tech Support,1,370705,1,2,USA,0
4392268302892454,172.12,11,0.1,558.82,0,0,1,6211,8,1440,0,0,3751.87,2,6,S,5,Finances,1,30015,0,1,USA,0
4392268302892455,234.38,10,0.103,703.66,0,0,1,5912,12,1440,0,0,33009,1,5,M,5,Tech Support,5,264072,0,5,USA,0
4392268302892456,165.71,4,0.091,697.88,0,0,1,5812,7,1440,0,0,35710.87,2,4,C,1,Human Resources,3,285687,0,4,USA,0
4392268302892457,294.79,7,0.102,478,0,0,1,4511,13,1440,0,1,43332.75,2,4,M,1,Research and Development,3,346662,0,1,Malaysia,0
4392268302892458,101.34,12,0.116,762.13,0,0,1,5211,17,1440,0,0,14190.62,2,2,C,3,Research and Development,2,113525,0,1,USA,0
4392268302892459,121.64,6,0.104,549.32,0,0,1,5211,11,1440,0,0,38587.62,2,1,S,1,Accounting,2,308701,1,1,Turkey,0
4392268302892460,117.18,13,0.1,531.09,0,0,1,6211,9,1440,0,0,11793.75,1,1,S,2,Sales and Marketing,1,94350,0,1,China,0
4392268302892461,79.34,10,0.091,451.4,1,94.51,1,5942,10,120,0,0,24805.37,2,4,M,3,Tech Support,4,198443,1,1,USA,0
4392268302892462,56.51,7,0.099,465.41,0,0,1,6211,16,1440,1,0,49532.49,2,6,S,5,Sales and Marketing,2,396260,1,1,China,0
4392268302892463,110.49,8,0.101,764.06,0,0,1,5542,8,1440,0,0,12945,2,1,C,2,Sales and Marketing,1,103560,0,4,USA,0
4392268302892464,51.77,8,0.096,608.73,0,0,0,5812,12,120,0,0,14419.87,2,2,D,2,Customer Service,4,115359,0,1,USA,0
4392268302892465,138.66,6,0.099,661.35,0,0,1,5211,11,1440,0,0,45779.49,1,5,M,4,Public Relations,5,366236,1,3,Malaysia,0
4392268302892433,159.27,11,0.107,758.56,0,0,1,5211,15,1440,0,0,29197.24,1,5,D,1,Accounting,1,233578,0,1,USA,0
4392268302892434,275.96,10,0.113,739.77,0,0,1,5211,8,60,0,0,5337.37,1,7,D,5,Research and Development,1,42699,1,4,USA,0
4392268302892435,229.38,11,0.094,828.05,0,0,1,5942,9,1440,0,0,34308.75,1,4,C,2,Customer Service,4,274470,1,1,China,0
4392268302892436,120.11,8,0.101,614.16,0,0,1,5542,15,1440,0,0,43728.99,2,4,M,2,Sales and Marketing,1,349832,1,1,USA,0
4392268302892437,145.51,8,0.089,644.98,0,0,1,5912,9,1440,0,0,34193.37,1,3,M,1,Accounting,5,273547,1,1,China,0
4392268302892438,189.59,7,0.09,468.84,0,0,1,5211,18,1440,0,0,23173.62,2,6,C,1,Customer Relations,3,185389,0,1,USA,0
4392268302892439,112.34,11,0.101,461.52,0,0,1,5542,6,60,0,0,38162.74,2,1,S,5,Payroll,4,305302,1,1,USA,0
4392268302892440,296.34,11,0.092,446.16,1,78.07,1,5542,10,1440,0,0,9029.74,1,7,C,4,Advertising,2,72238,1,1,China,0
4392268302892477,187.14,9,0.097,555.92,0,0,1,5542,18,1440,0,0,35173.74,1,4,C,4,Legal Department,2,281390,1,1,China,0
4392268302892478,253.73,9,0.11,481.01,0,0,1,5942,19,120,0,0,36507.62,1,2,C,5,Public Relations,5,292061,1,1,Russia,0
4392268302892479,96.58,11,0.083,507.55,0,0,1,4511,9,1440,0,0,45691.99,2,5,D,3,Customer Relations,3,365536,0,1,USA,0
4392268302892480,131.44,7,0.103,599.72,0,0,1,5942,12,1440,0,0,17062.5,1,4,S,3,Legal Department,3,136500,1,4,China,0
4392268302892481,152.63,6,0.113,573.1,0,0,1,5812,7,60,0,0,27277.87,2,6,S,2,Public Relations,5,218223,1,1,China,0
4392268302892482,81.41,5,0.125,551.61,0,0,1,4511,13,120,0,0,39697.87,2,7,D,5,Payroll,1,317583,0,1,China,0
4392268302892483,228.17,11,0.107,490.81,0,0,1,5311,19,1440,0,0,39043.24,2,5,M,4,Finances,1,312346,1,1,China,0
4392268302892484,120.9,8,0.092,598.54,0,0,1,5311,15,1440,0,0,23139.99,1,7,M,4,Sales and Marketing,1,185120,1,1,USA,0
4392268302892485,99.35,10,0.106,734.15,0,0,1,5912,15,1440,0,1,33666.87,2,3,S,1,Tech Support,5,269335,1,1,China,0
4392268302892486,102.16,13,0.088,484.72,0,0,1,5311,17,1440,1,0,34051.99,1,3,C,2,Payroll,3,272416,1,1,USA,0
4392268302892487,120.67,13,0.101,717.88,0,0,1,5542,12,1440,0,0,11523.12,2,4,C,4,Quality Assurance,5,92185,1,1,USA,0
4392268302892488,164.5,12,0.105,457.24,0,0,1,5542,15,1440,0,1,29928.62,2,6,D,3,Human Resources,1,239429,0,1,USA,0
4392268302892489,98.15,12,0.098,503.66,0,0,1,6211,16,120,0,0,37873.37,1,7,C,2,Customer Service,4,302987,1,1,China,0
4392268302892490,98.51,12,0.1,603.89,0,0,1,5812,18,60,0,0,44095.99,1,5,S,3,Media Relations,4,352768,0,1,China,0
4392268302892491,111.28,9,0.095,703.63,0,0,1,5065,9,1440,0,0,38199.37,2,5,D,2,Quality Assurance,5,305595,1,1,USA,0
4392268302892492,185.77,13,0.1,515.22,0,0,1,6211,18,1440,0,0,20750.37,2,3,D,1,Customer Service,2,166003,1,5,China,0
4392268302892493,128.15,5,0.106,710.21,0,0,1,5542,13,60,0,0,11698.37,1,3,S,2,Payroll,2,93587,1,1,China,0
4392268302892494,201.42,6,0.091,694.78,0,0,1,5912,6,1440,0,0,8759.37,1,4,D,1,Media Relations,5,70075,0,1,China,0
4392268302892495,148.17,11,0.098,550.02,0,0,1,5942,11,1440,0,0,35208.24,2,2,M,4,Public Relations,1,281666,0,1,China,0
4392268302892496,152.86,6,0.1,507.66,0,0,1,5812,15,1440,0,0,7081.62,1,5,M,1,Tech Support,4,56653,1,1,Turkey,0
4392268302892497,160.25,8,0.095,719.45,0,0,1,5211,16,1440,1,0,43621.5,2,3,D,4,Tech Support,2,348972,0,1,China,0
4392268302892498,168.76,7,0.111,489.65,0,0,1,4511,6,1440,0,0,48515.12,2,2,S,3,Research and Development,1,388121,0,1,Turkey,0
4392268302892466,218.45,12,0.11,724.89,1,71.47,0,5912,6,60,0,0,33877.62,2,2,M,3,Customer Service,4,271021,0,1,China,0
4392268302892467,277.2,9,0.086,427.36,0,0,0,5812,13,120,0,0,12221.62,1,1,C,5,Sales and Marketing,5,97773,0,1,USA,0
4392268302892468,292.81,15,0.116,787.09,0,0,1,6211,8,1440,0,0,45888.87,2,4,S,1,Finances,5,367111,1,5,China,0
4392268302892469,181.53,17,0.088,747.76,0,0,1,5542,11,1440,0,1,39690.62,2,2,M,5,Media Relations,3,317525,0,2,USA,0
4392268302892470,157.33,12,0.081,749.87,0,0,1,5942,8,1440,1,0,39736.5,1,3,S,1,Customer Service,5,317892,0,1,China,0
4392268302892471,157.08,6,0.09,431.52,0,0,1,5812,18,1440,0,0,19601.62,2,3,S,5,Research and Development,2,156813,0,3,USA,0
4392268302892472,88.51,12,0.094,479.28,0,0,1,5812,16,1440,0,0,36271.99,2,6,M,3,Customer Relations,1,290176,0,5,USA,0
4392268302892473,233.02,10,0.1,756.23,0,0,1,5812,7,60,0,0,48364.74,2,4,C,1,Public Relations,4,386918,1,1,USA,0
4392268302892474,149.35,11,0.102,516.89,0,0,1,4511,6,1440,0,0,18096,2,2,C,5,Legal Department,1,144768,1,1,China,0
4392268302892475,146.16,5,0.092,776.69,0,0,1,5065,11,120,0,0,47063.12,1,6,C,5,Media Relations,5,376505,1,1,USA,0
4392268302892476,197.4,8,0.091,724.65,0,0,1,6211,18,1440,0,0,32433.12,1,6,C,1,Customer Relations,2,259465,0,1,China,0
4392268302892513,82.01,5,0.101,545.16,0,0,1,4511,11,60,0,0,13534.12,1,1,M,4,Payroll,1,108273,1,1,Russia,0
4392268302892514,148.19,9,0.112,493.17,0,0,1,5542,10,1440,0,0,29703.49,2,1,M,2,Finances,2,237628,0,3,USA,0
4392268302892515,115.62,9,0.079,463.95,0,0,0,5812,14,1440,0,0,31378.74,1,3,D,3,Quality Assurance,2,251030,1,1,USA,0
4392268302892516,243.34,5,0.096,452.7,0,0,1,6211,14,1440,0,0,4053.62,1,6,S,1,Accounting,3,32429,1,1,China,0
4392268302892517,168.26,13,0.094,825.29,0,0,1,5542,17,1440,0,0,7891.87,1,1,M,2,Accounting,5,63135,0,1,China,0
4392268302892518,194.68,10,0.087,590.42,0,0,1,5912,7,1440,0,0,49683.75,2,1,C,5,Advertising,1,397470,0,1,USA,0
4392268302892519,125.92,10,0.091,738.44,0,0,1,5542,10,1440,0,0,23124.49,2,7,C,1,Payroll,4,184996,1,1,China,0
4392268302892520,266.83,9,0.077,729.39,0,0,1,5211,7,1440,0,0,21300.12,2,4,M,1,Customer Service,4,170401,0,1,USA,0
4392268302892521,55.63,11,0.103,483.48,0,0,1,5542,7,1440,0,0,12009.24,2,7,C,4,Payroll,1,96074,1,1,China,0
4392268302892522,68.33,10,0.106,472.03,0,0,1,5065,12,1440,0,0,25204.99,1,2,C,5,Customer Relations,5,201640,0,3,USA,0
4392268302892523,227.19,9,0.108,625.8,0,0,1,5942,8,60,0,0,24043.62,2,3,M,4,Quality Assurance,4,192349,0,1,China,0
4392268302892524,209.63,6,0.094,319.89,0,0,1,6211,14,1440,0,0,49603.62,2,2,M,2,Public Relations,1,396829,1,1,USA,0
4392268302892525,234.1,7,0.077,494.49,0,0,1,5065,18,120,0,0,7761.12,2,5,S,4,Sales and Marketing,1,62089,0,5,China,0
4392268302892526,136.81,10,0.11,437.15,0,0,1,5311,19,1440,0,0,23336.87,2,1,D,5,Media Relations,2,186695,0,1,China,0
4392268302892527,163.71,10,0.101,461.85,1,73.41,1,5211,14,1440,0,0,23725.62,2,2,S,4,Customer Service,1,189805,1,1,USA,0
4392268302892528,71.29,13,0.116,633.2,0,0,1,5812,14,1440,0,1,12445.12,1,3,C,5,Sales and Marketing,5,99561,1,1,China,0
4392268302892529,166.71,14,0.089,442.85,0,0,1,4511,16,120,0,0,44598.87,2,7,D,2,Customer Relations,1,356791,0,4,USA,0
4392268302892530,118.42,7,0.085,521.46,0,0,1,4511,7,1440,0,0,19970.87,1,3,S,4,Customer Relations,5,159767,1,1,USA,0
4392268302892531,201.01,10,0.102,625.1,0,0,1,5211,11,120,0,0,36950.74,2,7,S,1,Public Relations,5,295606,1,1,USA,0
4392268302892499,156.23,8,0.102,475.26,0,0,1,5065,11,1440,0,0,34894.37,2,6,S,1,Research and Development,3,279155,0,2,China,0
4392268302892500,130.31,11,0.09,697.01,0,0,1,5065,17,1440,0,0,23194.24,1,3,M,3,Customer Service,1,185554,0,1,USA,0
4392268302892501,224.44,10,0.092,695.17,0,0,1,5912,11,120,0,0,15959.87,2,2,S,2,Advertising,2,127679,1,1,China,0
4392268302892502,95.36,9,0.088,441.44,0,0,1,5942,6,1440,0,0,11508.37,1,1,C,3,Finances,1,92067,1,2,China,0
4392268302892503,219.04,8,0.105,697.18,0,0,1,4511,8,1440,0,0,17842.74,1,2,C,3,Media Relations,3,142742,1,1,Russia,0
4392268302892504,114.44,7,0.124,465.73,0,0,1,5211,7,1440,0,0,25915.12,1,6,D,5,Research and Development,2,207321,1,1,Russia,0
4392268302892505,164.72,11,0.093,496.04,0,0,1,4511,14,1440,0,0,13262.25,2,7,S,5,Accounting,2,106098,0,1,China,0
4392268302892506,200.71,9,0.101,450.07,0,0,1,5211,7,120,0,0,28438.5,2,6,S,2,Asset Management,5,227508,0,4,Turkey,0
4392268302892507,143.9,10,0.098,680.57,0,0,1,5942,19,1440,1,1,18036.87,2,1,D,2,Tech Support,2,144295,0,1,Turkey,0
4392268302892508,230.7,16,0.093,693.2,0,0,1,5912,9,120,0,0,8503.37,1,3,C,5,Media Relations,2,68027,1,1,USA,0
4392268302892509,129.11,12,0.091,628.92,0,0,1,5942,6,1440,0,0,12447.24,2,3,D,5,Accounting,1,99578,1,1,China,0
4392268302892510,160.78,9,0.112,719.31,0,0,1,6211,13,1440,0,0,16102.5,2,4,D,2,Media Relations,5,128820,0,1,China,0
4392268302892511,300.65,12,0.097,709.58,0,0,1,5912,11,1440,0,0,17725.87,2,7,D,3,Customer Service,1,141807,1,1,USA,0
4392268302892512,135.19,7,0.107,513.65,0,0,1,5912,17,120,0,0,15568.87,2,3,M,4,Public Relations,5,124551,1,1,China,0
4392268302892549,122.18,10,0.103,729.61,0,0,1,5311,13,1440,0,0,8142.37,2,4,C,4,Legal Department,1,65139,0,1,Russia,0
4392268302892550,262.28,10,0.106,543.25,1,108.72,1,5942,6,1440,0,0,20016.37,2,3,M,3,Public Relations,2,160131,0,1,USA,0
4392268302892551,157.87,12,0.093,708.91,0,0,1,6211,11,120,0,0,48251.62,2,4,S,5,Advertising,1,386013,1,1,China,0
4392268302892552,303.35,12,0.083,487.36,0,0,1,4511,9,1440,0,0,16243.62,2,2,C,3,Public Relations,3,129949,1,1,China,0
4392268302892553,99.02,8,0.106,512.63,0,0,1,6211,6,1440,0,0,21157.74,1,6,M,1,Asset Management,1,169262,1,1,USA,0
4392268302892554,215.89,15,0.09,605.04,0,0,1,5942,11,1440,0,0,4362,1,7,C,5,Human Resources,4,34896,1,1,USA,0
4392268302892555,195.79,16,0.097,589.42,0,0,1,5065,9,1440,0,1,4847.49,2,4,D,3,Tech Support,4,38780,1,1,China,0
4392268302892556,100.71,4,0.106,459.47,0,0,1,5912,18,1440,0,0,36662.25,2,2,D,1,Tech Support,2,293298,0,1,USA,0
4392268302892557,114.93,16,0.103,712.58,1,91.89,1,5812,14,1440,0,0,32103.12,1,7,M,1,Customer Relations,2,256825,1,1,China,0
4392268302892558,146.03,14,0.095,444.26,0,0,1,5211,13,1440,0,0,35523.75,2,4,C,2,Research and Development,5,284190,1,1,China,0
4392268302892559,120.54,12,0.101,702.2,0,0,1,5311,14,1440,0,0,37269.49,2,3,D,3,Media Relations,5,298156,1,1,China,0
4392268302892560,213.81,13,0.111,379.33,0,0,1,6211,9,120,0,0,24063.24,1,3,C,2,Tech Support,3,192506,1,1,USA,0
4392268302892561,56.56,10,0.12,753.13,0,0,1,5311,17,120,0,0,46840.24,1,6,D,1,Human Resources,5,374722,1,1,China,0
4392268302892562,250.21,11,0.098,563.6,0,0,1,4511,8,1440,0,0,37616.87,2,1,M,2,Advertising,1,300935,1,1,USA,0
4392268302892563,173.79,4,0.099,496.9,0,0,1,5942,7,1440,0,0,47778,2,6,D,5,Customer Service,5,382224,1,1,China,0
4392268302892532,287.28,11,0.103,494.82,0,0,1,5311,18,1440,0,0,14460.99,2,2,M,3,Payroll,4,115688,1,1,China,0
4392268302892533,255.38,5,0.106,516.04,0,0,1,5311,6,1440,0,0,39461.49,2,7,C,3,Quality Assurance,3,315692,0,1,USA,0
4392268302892534,213.98,9,0.094,439.75,0,0,1,5065,10,120,0,0,38099.25,2,1,D,3,Asset Management,5,304794,1,1,USA,0
4392268302892535,98.63,6,0.099,452.76,1,68.71,1,5942,13,1440,0,0,19828.5,1,4,S,1,Payroll,5,158628,1,1,China,0
4392268302892536,119.72,7,0.104,623.04,0,0,1,4511,14,1440,0,1,23962.99,2,2,C,5,Payroll,1,191704,1,1,China,0
4392268302892537,217.4,3,0.089,434.47,0,0,1,5311,15,1440,0,0,8508.75,1,6,M,2,Customer Service,3,68070,0,1,Nigeria,0
4392268302892538,229.19,10,0.115,741.86,0,0,1,5311,15,1440,0,0,13678.24,2,4,C,2,Quality Assurance,5,109426,0,3,USA,0
4392268302892539,123.18,11,0.108,706.42,0,0,1,5542,8,120,0,0,45295.37,1,3,M,3,Public Relations,3,362363,1,1,USA,0
4392268302892540,264.36,7,0.101,633.66,1,88.57,1,5065,19,60,0,0,15333.37,2,2,D,5,Public Relations,5,122667,1,1,Malaysia,0
4392268302892541,237.46,10,0.103,640.1,1,101.29,1,5311,18,1440,0,0,48270.37,1,5,S,3,Tech Support,1,386163,0,1,USA,0
4392268302892542,77.96,8,0.099,534.55,0,0,1,4511,11,1440,0,0,19833.62,1,7,D,5,Customer Service,4,158669,1,1,Russia,0
4392268302892543,145.3,9,0.102,456.16,0,0,0,5942,6,120,0,0,48697.24,1,6,D,4,Customer Relations,4,389578,1,1,USA,0
4392268302892544,305.2,7,0.112,709.72,0,0,1,5211,13,120,0,0,12950.74,2,6,M,3,Research and Development,4,103606,0,1,Malaysia,0
4392268302892545,113.74,11,0.092,665.06,0,0,1,5812,8,1440,0,0,22800.37,1,1,C,5,Legal Department,4,182403,1,5,China,0
4392268302892546,80.72,10,0.092,577.48,0,0,1,5942,18,1440,0,0,41435.37,1,2,M,3,Human Resources,3,331483,0,2,USA,0
4392268302892547,232.54,16,0.081,615.39,0,0,1,5311,11,60,0,0,11934.49,2,3,M,1,Sales and Marketing,3,95476,0,3,China,0
4392268302892548,239.24,6,0.102,708.62,0,0,1,5311,16,1440,0,0,36039.99,1,3,C,3,Payroll,2,288320,1,5,China,0
4392268302892585,73.41,9,0.085,527.51,2,139.84,1,6211,6,1440,0,0,27540.24,1,7,D,5,Payroll,1,220322,0,2,USA,0
4392268302892586,251.11,11,0.104,633.08,1,123.18,1,5311,17,1440,0,0,30040.74,2,2,S,5,Sales and Marketing,4,240326,1,1,Nigeria,0
4392268302892587,180.33,10,0.094,706.76,0,0,1,5211,6,1440,0,0,27337.99,2,7,C,5,Quality Assurance,3,218704,1,1,Nigeria,0
4392268302892588,155.66,11,0.107,735.13,0,0,1,5065,14,1440,0,0,40785.62,1,1,M,2,Customer Relations,2,326285,1,1,China,0
4392268302892589,195.32,7,0.111,768.52,0,0,1,5542,7,1440,0,0,4120.12,2,5,C,4,Quality Assurance,5,32961,1,5,Malaysia,0
4392268302892590,86.74,5,0.106,543.58,0,0,1,6211,7,1440,0,0,25033.12,2,1,M,5,Research and Development,5,200265,0,1,China,0
4392268302892591,133.86,11,0.099,486.73,0,0,1,5812,16,1440,0,0,4002,1,1,M,2,Customer Relations,4,32016,1,1,China,0
4392268302892592,110.46,9,0.091,725.59,0,0,0,5942,14,1440,0,0,9019.87,1,6,S,3,Human Resources,1,72159,0,4,China,0
4392268302892593,221.56,7,0.095,526.9,2,149.53,1,5311,12,1440,0,0,44831.74,2,7,D,2,Legal Department,5,358654,1,1,China,0
4392268302892594,245.28,7,0.125,585.19,0,0,1,5912,16,60,0,0,30428.37,2,4,C,5,Media Relations,4,243427,1,1,China,0
4392268302892595,254.43,6,0.1,724.06,0,0,1,5912,18,1440,0,0,26471.74,2,1,D,5,Quality Assurance,3,211774,1,1,China,0
4392268302892596,109.04,8,0.091,730.59,0,0,1,4511,18,1440,0,0,17304,1,4,M,1,Customer Service,2,138432,1,1,USA,0
4392268302892564,204.54,8,0.095,447.6,0,0,1,5912,14,1440,0,0,29384.87,2,3,M,4,Payroll,4,235079,0,1,China,0
4392268302892565,161.58,8,0.119,529.88,0,0,1,4511,10,1440,0,0,39866.37,1,4,S,4,Public Relations,4,318931,0,1,Nigeria,0
4392268302892566,287.61,9,0.106,446.07,0,0,1,5942,16,1440,0,0,15503.62,2,7,M,5,Finances,4,124029,1,1,China,0
4392268302892567,278.49,8,0.12,485.21,0,0,1,5211,16,1440,0,0,36675.62,2,2,D,5,Accounting,3,293405,0,3,USA,0
4392268302892568,104.69,12,0.098,539.65,0,0,1,5065,14,1440,0,0,29359.5,2,1,S,4,Customer Relations,5,234876,0,3,USA,0
4392268302892569,119.74,8,0.105,691.92,0,0,1,5211,12,1440,0,0,15108.87,2,4,D,1,Customer Relations,1,120871,0,3,USA,0
4392268302892570,152.59,6,0.079,526.66,1,112.55,0,5912,11,1440,0,0,28280.49,2,4,M,3,Quality Assurance,5,226244,1,1,China,0
4392268302892571,277.61,7,0.119,486.96,0,0,1,5942,17,120,0,0,39666.75,1,2,D,1,Sales and Marketing,3,317334,0,1,USA,0
4392268302892572,199.77,8,0.095,618.89,0,0,1,5211,15,1440,0,0,45361.74,2,3,C,1,Research and Development,3,362894,1,4,China,0
4392268302892573,116.59,13,0.112,517.76,0,0,1,5065,14,1440,0,0,20618.74,1,6,M,3,Asset Management,1,164950,1,1,USA,0
4392268302892574,96.99,8,0.088,396.39,0,0,1,5812,10,1440,0,0,30965.49,1,6,S,3,Payroll,3,247724,0,1,Turkey,0
4392268302892575,265.64,9,0.094,659.76,0,0,1,5812,11,120,0,0,25331.49,1,6,S,1,Research and Development,1,202652,1,1,China,0
4392268302892576,184.77,10,0.125,621.82,0,0,1,6211,14,1440,0,0,14995.74,2,5,S,4,Legal Department,2,119966,0,1,China,0
4392268302892577,99.24,5,0.099,670.06,0,0,1,5912,10,1440,0,0,29966.37,1,6,D,4,Quality Assurance,4,239731,0,4,USA,0
4392268302892578,251.19,7,0.104,677.76,1,125.83,1,5942,14,120,0,0,4777.87,1,4,D,3,Human Resources,1,38223,1,1,Russia,0
4392268302892579,285.88,14,0.098,513.14,0,0,1,5542,17,1440,0,0,27033.37,2,2,C,1,Sales and Marketing,3,216267,1,1,Turkey,0
4392268302892580,116.57,10,0.095,673.93,0,0,1,5211,12,120,0,0,33698.74,1,5,C,5,Human Resources,2,269590,1,1,China,0
4392268302892581,86.47,9,0.113,529.06,0,0,1,4511,14,1440,0,0,34479.49,1,5,S,4,Asset Management,2,275836,1,1,USA,0
4392268302892582,92.27,9,0.094,479.69,0,0,1,5942,16,1440,0,0,20498.37,2,5,S,3,Human Resources,4,163987,0,1,USA,0
4392268302892583,160.9,5,0.106,490.94,0,0,1,5542,16,1440,0,0,5872.5,2,3,S,1,Asset Management,3,46980,0,5,Turkey,0
4392268302892584,144.02,11,0.1,556.12,2,164.19,1,5942,11,1440,0,1,33218.62,1,5,D,4,Customer Service,1,265749,1,5,Turkey,0
4392268302892621,285.42,11,0.09,479.67,0,0,1,6211,7,1440,0,0,10914.24,1,1,S,5,Tech Support,1,87314,0,5,China,0
4392268302892622,163.81,9,0.109,584.63,0,0,1,5812,15,120,0,0,32502.24,2,1,M,4,Customer Relations,3,260018,0,1,USA,0
4392268302892623,237.98,10,0.093,532.8,0,0,1,4511,12,120,0,0,39048,1,2,D,3,Quality Assurance,4,312384,0,1,USA,0
4392268302892624,129.74,14,0.109,679.64,0,0,1,5942,9,120,0,0,22416.87,1,5,C,4,Research and Development,5,179335,0,1,USA,0
4392268302892625,262.5,8,0.106,620.91,0,0,1,4511,13,1440,0,0,30673.62,2,6,M,1,Sales and Marketing,2,245389,1,4,USA,0
4392268302892626,118.03,12,0.11,458.32,0,0,1,6211,15,1440,0,0,37102.24,1,6,M,1,Media Relations,1,296818,1,1,USA,0
4392268302892627,154.23,8,0.093,465.2,0,0,1,5065,7,1440,0,0,45040.12,2,2,D,1,Quality Assurance,1,360321,0,1,Turkey,0
4392268302892628,186.99,13,0.105,503.54,0,0,1,5542,15,1440,0,0,31101.24,2,4,S,2,Research and Development,4,248810,1,1,Russia,0
4392268302892629,87.17,12,0.1,662.94,0,0,1,5912,7,1440,0,0,34153.87,2,2,C,5,Customer Service,4,273231,0,1,USA,0
4392268302892597,167.61,12,0.102,694.1,0,0,1,5912,17,1440,0,0,44487.62,1,7,S,4,Public Relations,2,355901,1,1,China,0
4392268302892598,262.88,8,0.084,744.21,0,0,0,5912,10,1440,0,0,15918.75,1,2,S,4,Payroll,3,127350,0,1,China,0
4392268302892599,206.64,10,0.1,632.07,0,0,1,5812,9,1440,0,0,27744.99,1,5,D,5,Customer Service,3,221960,1,1,China,0
4392268302892600,114.02,7,0.108,541.08,0,0,1,5942,13,1440,0,0,22740.62,2,3,M,5,Accounting,3,181925,1,1,USA,0
4392268302892601,79.21,6,0.094,742.24,0,0,1,5311,11,120,0,0,40962.87,2,4,M,4,Research and Development,2,327703,0,2,China,0
4392268302892602,119.69,10,0.081,729.71,0,0,1,5065,8,1440,0,0,18453.24,1,5,C,3,Asset Management,3,147626,0,3,China,0
4392268302892603,142,10,0.104,611.73,0,0,1,5311,13,1440,0,0,33215.12,2,3,D,5,Media Relations,3,265721,1,1,Nigeria,0
4392268302892604,148.53,7,0.117,749.16,0,0,1,4511,13,1440,0,1,15114.75,1,1,M,5,Finances,3,120918,0,1,USA,0
4392268302892605,231.61,8,0.096,462.41,0,0,1,5065,19,1440,0,0,37250.37,2,5,D,4,Public Relations,1,298003,0,1,Russia,0
4392268302892606,238.49,13,0.116,706.95,0,0,1,5542,9,1440,0,0,5084.25,2,4,C,2,Customer Service,5,40674,1,1,USA,0
4392268302892607,79.28,14,0.089,729.51,0,0,1,4511,7,1440,0,0,11470.24,2,7,S,5,Public Relations,1,91762,1,1,China,0
4392268302892608,106.64,9,0.084,675.63,0,0,1,5812,9,1440,1,0,39647.74,1,1,M,1,Accounting,4,317182,1,1,USA,0
4392268302892609,79.2,5,0.09,710.89,0,0,1,5942,12,1440,0,0,13380.49,2,6,S,4,Advertising,1,107044,1,1,Turkey,0
4392268302892610,212.41,9,0.094,674.84,0,0,1,5542,19,1440,0,0,31465.24,2,3,D,5,Payroll,4,251722,1,1,USA,0
4392268302892611,142.4,12,0.084,454.51,0,0,1,5912,9,1440,0,0,46340.62,2,5,S,1,Sales and Marketing,4,370725,1,1,China,0
4392268302892612,240.58,10,0.089,435.51,0,0,0,5812,17,1440,0,0,44222.12,1,1,C,5,Advertising,3,353777,1,1,USA,0
